CPE,f01_pct_hora_00,f02_pct_hora_01,f03_pct_hora_02,f04_pct_hora_03,f05_pct_hora_04,f06_pct_hora_05,f07_pct_hora_06,f08_pct_hora_07,f09_pct_hora_08,f10_pct_hora_09,f11_pct_hora_10,f12_pct_hora_11,f13_pct_hora_12,f14_pct_hora_13,f15_pct_hora_14,f16_pct_hora_15,f17_pct_hora_16,f18_pct_hora_17,f19_pct_hora_18,f20_pct_hora_19,f21_pct_hora_20,f22_pct_hora_21,f23_pct_hora_22,f24_pct_hora_23,cluster
I21JC029323F,6.366774733403939,2.6574715617395235,1.3032686819361463,0.7947351825950568,0.7551196953649879,0.8925611816733905,1.030002667981793,2.739936453524565,5.048953423505727,4.951127424427393,4.006823565555546,5.16860836452716,5.351324693384212,4.919596730509584,5.365877321346278,4.485443329641277,4.245324968267186,3.9009127731649538,4.533143610183605,6.588298070159835,6.829224910865152,8.413035920736684,5.488766179692615,4.16366855581337,0
I21JC029325H,1.5533523579771118,1.5474684475302287,1.2797505221970522,1.1561884028125091,1.3562413580065311,1.8916772086728841,1.7710570445117826,3.177311641316819,4.980730193286458,3.965755641199141,3.836309611367715,4.145214909829073,8.363978700244182,6.810626342267071,5.966285193139361,4.76890941719867,5.88685240210644,3.4156100144155808,3.7039216263128476,5.751522461828131,9.355417610543967,8.528728192756907,4.804212879879969,1.9828778205995705,0
I21JC029328K,3.959167131060338,3.6450681392167796,4.817873245858453,3.9059729469577995,3.6273367445159335,3.6146714625867578,5.088910279142814,3.974365469375349,4.037691879021228,4.111150514210447,3.7945184659810534,4.065555499265415,4.724150159582552,3.8477126500835914,5.965347788641776,4.207406656872183,4.184609149399666,4.182076093013832,4.17700998024216,4.197274431328842,4.220071938801358,4.2124727696438535,3.579208673185066,3.860377932012767,0
I21JC029332G,0.6373991099042015,9.183827411933319,0.3997887908274873,0.5732820396771516,0.603454778607528,3.379346760202157,3.4396922380629102,2.545824847250509,1.1427924869880062,1.5652108320132758,0.3658444595308139,0.3922456060948933,0.3243569435015463,23.33107037791355,2.319529305272686,2.0517462472655956,2.0743758014633777,7.920343969223806,4.084634532699705,5.517839631892585,4.035603831937844,20.664554574941537,2.3044429358074976,1.1427924869880062,0
I21JC029333H,0.9050350541746336,8.561716592309327,1.2024644147015087,0.616103675377098,0.8115572551519016,2.0820055236881245,4.223496919481624,3.8708306777140433,5.910346292755472,4.440195453579776,2.766093052899937,3.3736987465476957,2.264712130868919,13.035903972806462,5.107287019332909,4.248990864669642,4.219247928616953,4.780114722753346,3.5054174633524537,3.5818992989165075,3.947312513278097,9.972381559379649,5.047801147227534,1.5253877204164012,0
I21JC029335J,3.375488190440766,4.89120327320067,7.662265203645156,0.9298865538404316,1.097266133531709,2.0829458806025665,1.9434628975265018,3.347591593825553,7.3182071787241965,3.784638274130556,3.72884508090013,0.8926910916868142,1.4413241584526688,2.7524641993676773,8.75023247163846,1.710991259066394,1.8876697042960757,3.487074576901618,7.485586758415473,5.914078482425145,4.323972475358006,2.064348149525758,17.06341826297192,2.064348149525758,0
I21JC029336K,0.9608563874379312,0.2772941252337654,14.219384793964018,0.6964596633778294,1.122073902108725,2.637518540014187,10.866060488811504,4.339975494937771,6.98394273553879,4.423808602566583,3.6048236280389503,2.2312504030437865,2.373121815954085,2.656864641774683,6.758238214999677,2.5536854323853744,5.0557812600760945,6.119816856903334,9.099116528019605,4.907461146578965,4.804281937189656,1.6508673502289288,1.392919326755659,0.26439672406010195,0
I21JC029361L,2.2277102968600375,3.044201401139055,0.861851721183408,0.8719318582732724,0.8769719268182047,1.3305780958621036,2.217630159770173,6.975454866186179,5.166070258555517,5.040068544932211,4.944307242578499,3.4121264049191065,7.832266518824656,5.503754851065975,3.9967743561312434,3.175243183307293,3.9413336021369894,3.628849352351192,5.6700771130487375,7.298019253061841,7.877627135729045,6.995615140365909,4.415100045360617,2.696436671538733,0
I21JC029405G,0.1996445353395175,0.18016701969663773,0.18016701969663773,0.17286295133055785,0.18016701969663773,0.17773233024127774,0.20207922479487747,0.20938329316095736,0.23373018771455706,0.24346894553599693,0.24103425608063694,0.2459036349913569,0.25077301390207685,0.22642611934847712,0.22155674043775722,0.6281498794828722,1.4778564994035013,0.21668736152703727,0.21425267207167728,0.2045139142502374,0.20938329316095736,19.93767194994279,26.197258539673268,47.749129598519716,0
I21JC029465S,3.064669870848213,1.8657868592755686,2.0651531831485106,1.6164111376634533,1.5147141744757402,1.7949681819402301,3.448299009209785,3.8393120854925757,5.173119780898423,6.379051096850414,5.048599736863303,5.389939048948795,5.572188062186183,4.987178798700427,4.232674596568483,3.8426684209113118,3.9634964959858223,4.206159546760465,5.377520607899471,6.353878581209892,6.4364444325108074,5.29629729076605,5.060011277287007,3.4714577235990656,0
I21JC029553R,7.180969904060983,0.9436193980812198,0.9830463924300172,1.001445656459456,4.3553686423971625,1.1854382967538444,1.1985806282034435,1.2564068865816798,2.412932054146406,2.6442370876593513,7.869628072019977,8.747535812853203,9.58075962675779,6.849783151531081,1.8083848074648443,4.473649625443555,3.353922985937706,5.546063871730847,7.893284268629257,2.2289394138520175,1.5245104481535026,5.341043501117099,7.123143645682744,4.497305822052832,0
I21JC029600H,2.2682890190776623,2.178158329577888,2.1481147664112963,2.8090731560763107,2.2532672374943665,2.283310800660958,2.298332582244254,2.0279405137449302,2.057984076911522,39.17680636923539,2.0279405137449302,2.0129187321616344,2.042962295328226,2.0730058584948177,2.794051374493015,8.57743728406189,6.489409643983776,2.0279405137449302,1.9227880426618598,2.373441490160733,1.8026137899954935,1.8627009163286765,1.9828751689950428,2.5086375244103953,0
