CPE,hora,consumo_real,veredicto,data
I17JC061038,15,0.0,normal,2026-05-18
I17JC061038,16,0.0,normal,2026-05-18
I17JC061038,17,0.0,normal,2026-05-18
I17JC061038,18,0.0,normal,2026-05-18
I17JC061038,23,0.0,normal,2026-05-18
I17JE060870R,0,0.0,normal,2026-05-18
I17JE060870R,1,0.001,normal,2026-05-18
I17JE060870R,2,0.0,normal,2026-05-18
I17JE060870R,3,0.001,normal,2026-05-18
I17JE060870R,4,0.0,normal,2026-05-18
I17JE060870R,5,0.0,normal,2026-05-18
I17JE060870R,6,0.004,normal,2026-05-18
I17JE060870R,7,0.005,normal,2026-05-18
I17JE060870R,8,0.006,normal,2026-05-18
I17JE060870R,9,0.068,normal,2026-05-18
I17JE060870R,10,0.018,normal,2026-05-18
I17JE060870R,11,0.023,normal,2026-05-18
I17JE060870R,12,0.017,normal,2026-05-18
I17JE060870R,13,0.031,normal,2026-05-18
I17JE060870R,14,0.012,normal,2026-05-18
I17JE060870R,15,0.016,normal,2026-05-18
I17JE060870R,16,0.001,normal,2026-05-18
I17JE060870R,17,0.011,normal,2026-05-18
I17JE060870R,18,0.007,normal,2026-05-18
I17JE060870R,19,0.012,normal,2026-05-18
I17JE060870R,20,0.0,normal,2026-05-18
I17JE060870R,21,0.013,normal,2026-05-18
I17JE060870R,22,0.0,normal,2026-05-18
I17JE060870R,23,0.0,normal,2026-05-18
I17JE060874,0,0.003,normal,2026-05-18
I17JE060874,1,0.002,normal,2026-05-18
I17JE060874,2,0.001,normal,2026-05-18
I17JE060874,3,0.001,normal,2026-05-18
I17JE060874,4,0.001,normal,2026-05-18
I17JE060874,5,0.002,normal,2026-05-18
I17JE060874,6,0.003,normal,2026-05-18
I17JE060874,7,0.004,normal,2026-05-18
I17JE060874,8,0.172,normal,2026-05-18
I17JE060874,9,0.121,normal,2026-05-18
I17JE060874,10,0.304,normal,2026-05-18
I17JE060874,11,1.132,normal,2026-05-18
I17JE060874,12,0.689,normal,2026-05-18
I17JE060874,13,0.813,normal,2026-05-18
I17JE060874,14,0.797,normal,2026-05-18
I17JE060874,15,0.214,normal,2026-05-18
I17JE060874,16,0.506,normal,2026-05-18
I17JE060874,17,0.265,normal,2026-05-18
I17JE060874,18,0.435,normal,2026-05-18
I17JE060874,19,0.211,desvio,2026-05-18
I17JE060874,20,0.324,desvio,2026-05-18
I17JE060874,21,0.318,desvio,2026-05-18
I17JE060874,22,0.326,desvio,2026-05-18
I17JE060876,0,0.01,normal,2026-05-18
I17JE060876,1,0.01,normal,2026-05-18
I17JE060876,2,0.01,normal,2026-05-18
I17JE060876,3,0.01,normal,2026-05-18
I17JE060876,4,0.01,normal,2026-05-18
I17JE060876,5,0.01,normal,2026-05-18
I17JE060876,6,0.009,normal,2026-05-18
I17JE060876,7,0.236,normal,2026-05-18
I17JE060876,8,0.228,normal,2026-05-18
I17JE060876,9,0.29,normal,2026-05-18
I17JE060876,10,0.238,normal,2026-05-18
I17JE060876,11,0.404,normal,2026-05-18
I17JE060876,12,0.397,normal,2026-05-18
I17JE060876,13,0.35,normal,2026-05-18
I17JE060876,14,0.14,normal,2026-05-18
I17JE060876,15,0.215,normal,2026-05-18
I17JE060876,16,0.293,normal,2026-05-18
I17JE060876,17,0.101,normal,2026-05-18
I17JE060876,18,0.064,normal,2026-05-18
I17JE060876,19,0.02,normal,2026-05-18
I17JE060876,20,0.019,normal,2026-05-18
I17JE060876,21,0.017,normal,2026-05-18
I17JE060876,22,0.01,normal,2026-05-18
I17JE060876,23,0.01,normal,2026-05-18
I17JE060878,0,0.0,normal,2026-05-18
I17JE060878,1,0.0,normal,2026-05-18
I17JE060878,2,0.0,normal,2026-05-18
I17JE060878,3,0.0,normal,2026-05-18
I17JE060878,4,0.0,normal,2026-05-18
I17JE060878,5,0.0,normal,2026-05-18
I17JE060878,6,0.0,normal,2026-05-18
I17JE060878,7,0.252,normal,2026-05-18
I17JE060878,8,0.437,normal,2026-05-18
I17JE060878,9,0.513,normal,2026-05-18
I17JE060878,10,0.834,normal,2026-05-18
I17JE060878,11,0.776,normal,2026-05-18
I17JE060878,12,1.148,normal,2026-05-18
I17JE060878,13,1.069,normal,2026-05-18
I17JE060878,14,0.64,normal,2026-05-18
I17JE060878,15,0.47,normal,2026-05-18
I17JE060878,16,0.217,normal,2026-05-18
I17JE060878,17,0.408,normal,2026-05-18
I17JE060878,18,0.151,normal,2026-05-18
I17JE060878,19,0.032,normal,2026-05-18
I17JE060878,20,0.0,normal,2026-05-18
I17JE060878,21,0.0,normal,2026-05-18
I17JE060878,22,0.0,normal,2026-05-18
I17JE060878,23,0.0,normal,2026-05-18
I17JE060879,0,0.018,normal,2026-05-18
I17JE060879,1,0.014,normal,2026-05-18
I17JE060879,2,0.013,normal,2026-05-18
I17JE060879,3,0.012,normal,2026-05-18
I17JE060879,4,0.011,normal,2026-05-18
I17JE060879,5,0.012,normal,2026-05-18
I17JE060879,6,0.014,normal,2026-05-18
I17JE060879,7,0.018,normal,2026-05-18
I17JE060879,8,0.369,normal,2026-05-18
I17JE060879,9,0.577,normal,2026-05-18
I17JE060879,10,0.624,normal,2026-05-18
I17JE060879,11,0.562,normal,2026-05-18
I17JE060879,12,0.611,normal,2026-05-18
I17JE060879,13,0.793,normal,2026-05-18
I17JE060879,14,0.852,normal,2026-05-18
I17JE060879,15,0.295,normal,2026-05-18
I17JE060879,16,0.384,normal,2026-05-18
I17JE060879,17,0.393,normal,2026-05-18
I17JE060879,18,0.199,normal,2026-05-18
I17JE060879,19,0.143,normal,2026-05-18
I17JE060879,20,0.018,normal,2026-05-18
I17JE060879,21,0.017,normal,2026-05-18
I17JE060879,22,0.018,normal,2026-05-18
I17JE060879,23,0.017,normal,2026-05-18
I17JE096910V,0,0.0,normal,2026-05-18
I17JE096910V,1,0.0,normal,2026-05-18
I17JE096910V,2,0.0,normal,2026-05-18
I17JE096910V,3,0.0,normal,2026-05-18
I17JE096910V,4,0.0,normal,2026-05-18
I17JE096910V,13,0.0,normal,2026-05-18
I17JE096910V,14,0.0,normal,2026-05-18
I17JE096910V,15,0.0,normal,2026-05-18
I17JE096910V,16,0.0,normal,2026-05-18
I17JE096910V,17,0.0,normal,2026-05-18
I17JE096910V,18,0.0,normal,2026-05-18
I17JE096910V,19,0.0,normal,2026-05-18
I17JE096910V,20,0.0,normal,2026-05-18
I17JE096912X,0,0.0,normal,2026-05-18
I17JE096912X,1,0.0,normal,2026-05-18
I17JE096912X,2,0.0,normal,2026-05-18
I17JE096912X,3,0.0,normal,2026-05-18
I17JE096912X,4,0.0,normal,2026-05-18
I17JE096912X,5,0.0,normal,2026-05-18
I17JE096912X,6,0.0,normal,2026-05-18
I17JE096912X,7,0.0,normal,2026-05-18
I17JE096912X,8,0.0,normal,2026-05-18
I17JE096912X,13,0.0,normal,2026-05-18
I17JE096912X,14,0.0,normal,2026-05-18
I17JE096912X,15,0.0,normal,2026-05-18
I17JE096912X,16,0.0,normal,2026-05-18
I17JE096912X,17,0.0,normal,2026-05-18
I17JE096912X,18,0.0,normal,2026-05-18
I17JE096912X,19,0.0,normal,2026-05-18
I17JE096912X,20,0.0,normal,2026-05-18
I17JE096912X,21,0.0,normal,2026-05-18
I17JE096912X,22,0.0,normal,2026-05-18
I17JE096912X,23,0.0,normal,2026-05-18
I17JE096914,0,0.0,normal,2026-05-18
I17JE096914,1,0.0,normal,2026-05-18
I17JE096914,2,0.0,normal,2026-05-18
I17JE096914,3,0.0,normal,2026-05-18
I17JE096914,4,0.0,normal,2026-05-18
I17JE096914,5,0.0,normal,2026-05-18
I17JE096914,6,0.0,normal,2026-05-18
I17JE096914,7,0.012,normal,2026-05-18
I17JE096914,8,0.056,normal,2026-05-18
I17JE096914,9,0.136,normal,2026-05-18
I17JE096914,10,0.188,normal,2026-05-18
I17JE096914,11,0.298,normal,2026-05-18
I17JE096914,12,0.189,normal,2026-05-18
I17JE096914,13,0.297,normal,2026-05-18
I17JE096914,14,0.225,normal,2026-05-18
I17JE096914,15,0.33,normal,2026-05-18
I17JE096914,16,0.337,normal,2026-05-18
I17JE096914,17,0.171,normal,2026-05-18
I17JE096914,18,0.051,normal,2026-05-18
I17JE096914,19,0.0,normal,2026-05-18
I17JE096914,20,0.0,normal,2026-05-18
I17JE096914,21,0.0,normal,2026-05-18
I17JE096914,22,0.0,normal,2026-05-18
I17JE096914,23,0.0,normal,2026-05-18
I18JC059402,0,0.0,normal,2026-05-18
I18JC059402,1,0.0,normal,2026-05-18
I18JC059402,2,0.0,normal,2026-05-18
I18JC059402,3,0.0,normal,2026-05-18
I18JC059402,4,0.0,normal,2026-05-18
I18JC059402,5,0.0,normal,2026-05-18
I18JC059402,6,0.0,normal,2026-05-18
I18JC059402,7,0.0,normal,2026-05-18
I18JC059402,8,0.0,normal,2026-05-18
I18JC059402,9,0.0,normal,2026-05-18
I18JC059402,10,0.0,normal,2026-05-18
I18JC059402,11,0.0,normal,2026-05-18
I18JC059402,12,0.0,normal,2026-05-18
I18JC059402,13,0.0,normal,2026-05-18
I18JC059402,14,0.0,normal,2026-05-18
I18JC059402,15,0.0,normal,2026-05-18
I18JC059402,16,0.0,normal,2026-05-18
I18JC059402,17,0.0,normal,2026-05-18
I18JC059402,18,0.0,normal,2026-05-18
I18JC059402,19,0.0,normal,2026-05-18
I18JC059402,20,0.0,normal,2026-05-18
I18JC059402,21,0.0,normal,2026-05-18
I18JC059402,22,0.0,normal,2026-05-18
I18JC059402,23,0.0,normal,2026-05-18
I18JC067674,0,0.0,normal,2026-05-18
I18JC067674,1,0.0,normal,2026-05-18
I18JC067674,2,0.0,normal,2026-05-18
I18JC067674,3,0.0,normal,2026-05-18
I18JC067674,4,0.0,normal,2026-05-18
I18JC067674,5,0.0,normal,2026-05-18
I18JC067674,6,0.0,normal,2026-05-18
I18JC067674,7,0.0,normal,2026-05-18
I18JC067674,8,0.0,normal,2026-05-18
I18JC067674,9,0.0,normal,2026-05-18
I18JC067674,10,0.0,normal,2026-05-18
I18JC067674,11,0.0,normal,2026-05-18
I18JC067674,12,0.0,normal,2026-05-18
I18JC067674,13,0.0,normal,2026-05-18
I18JC067674,14,0.0,normal,2026-05-18
I18JC067674,15,0.0,normal,2026-05-18
I18JC067674,16,0.0,normal,2026-05-18
I18JC067674,17,0.0,normal,2026-05-18
I18JC067674,18,0.0,normal,2026-05-18
I18JC067674,19,0.0,normal,2026-05-18
I18JC067674,20,0.0,normal,2026-05-18
I18JC067674,21,0.0,normal,2026-05-18
I18JC067674,22,0.0,normal,2026-05-18
I18JC067674,23,0.0,normal,2026-05-18
I18JC067687,0,0.0,normal,2026-05-18
I18JC067687,1,0.0,normal,2026-05-18
I18JC067687,2,0.0,normal,2026-05-18
I18JC067687,3,0.0,normal,2026-05-18
I18JC067687,4,0.0,normal,2026-05-18
I18JC067687,5,0.0,normal,2026-05-18
I18JC067687,18,1.895,desvio,2026-05-18
I18JC067687,19,0.189,normal,2026-05-18
I18JC067687,20,0.169,normal,2026-05-18
I18JC067687,21,0.065,normal,2026-05-18
I18JC067698,0,0.0,normal,2026-05-18
I18JC067698,1,0.0,normal,2026-05-18
I18JC067698,2,0.0,normal,2026-05-18
I18JC067698,3,0.0,normal,2026-05-18
I18JC067698,4,0.0,normal,2026-05-18
I18JC067698,5,0.0,normal,2026-05-18
I18JC067698,6,0.0,normal,2026-05-18
I18JC067698,7,0.0,normal,2026-05-18
I18JC067698,8,0.0,normal,2026-05-18
I18JC067698,9,0.0,normal,2026-05-18
I18JC067698,10,0.0,normal,2026-05-18
I18JC067698,11,0.0,normal,2026-05-18
I18JC067698,12,0.0,normal,2026-05-18
I18JC067698,13,0.0,normal,2026-05-18
I18JC067698,14,0.0,normal,2026-05-18
I18JC067698,15,0.0,normal,2026-05-18
I18JC067698,16,0.0,normal,2026-05-18
I18JC067698,17,0.0,normal,2026-05-18
I18JC067698,18,0.0,normal,2026-05-18
I18JC067698,19,0.0,normal,2026-05-18
I18JC067698,20,0.0,normal,2026-05-18
I18JC067698,21,0.0,normal,2026-05-18
I18JC067698,22,0.0,normal,2026-05-18
I18JC067698,23,0.0,normal,2026-05-18
I18JC080663,0,0.0,normal,2026-05-18
I18JC080663,1,0.0,normal,2026-05-18
I18JC080663,2,0.0,normal,2026-05-18
I18JC080663,3,0.0,normal,2026-05-18
I18JC080663,4,0.0,normal,2026-05-18
I18JC080663,5,0.0,normal,2026-05-18
I18JC080663,6,0.0,normal,2026-05-18
I18JC080663,7,0.0,normal,2026-05-18
I18JC080663,8,0.0,normal,2026-05-18
I18JC080663,9,0.0,normal,2026-05-18
I18JC080663,10,0.0,normal,2026-05-18
I18JC080663,11,0.0,normal,2026-05-18
I18JC080663,12,0.0,normal,2026-05-18
I18JC080663,13,0.0,normal,2026-05-18
I18JC080663,14,0.0,normal,2026-05-18
I18JC080663,15,0.0,normal,2026-05-18
I18JC080663,16,0.0,normal,2026-05-18
I18JC080663,17,0.0,normal,2026-05-18
I18JC080663,18,0.0,normal,2026-05-18
I18JC080663,19,0.0,normal,2026-05-18
I18JC080663,20,0.0,normal,2026-05-18
I18JC080663,21,0.0,normal,2026-05-18
I18JC080663,22,0.0,normal,2026-05-18
I18JC080663,23,0.0,normal,2026-05-18
I18JE068310,0,0.0,normal,2026-05-18
I18JE068310,1,0.0,normal,2026-05-18
I18JE068310,2,0.0,normal,2026-05-18
I18JE068310,3,0.0,normal,2026-05-18
I18JE068310,4,0.0,normal,2026-05-18
I18JE068310,5,0.0,normal,2026-05-18
I18JE068310,6,0.0,normal,2026-05-18
I18JE068310,7,0.0,normal,2026-05-18
I18JE068310,8,0.0,normal,2026-05-18
I18JE068310,9,0.0,normal,2026-05-18
I18JE068310,10,0.0,normal,2026-05-18
I18JE068310,11,0.0,normal,2026-05-18
I18JE068310,12,0.0,normal,2026-05-18
I18JE068310,13,0.0,normal,2026-05-18
I18JE068310,14,0.0,normal,2026-05-18
I18JE068310,15,0.0,normal,2026-05-18
I18JE068310,16,0.0,normal,2026-05-18
I18JE068310,17,0.0,normal,2026-05-18
I18JE068310,18,0.0,normal,2026-05-18
I18JE068310,19,0.0,normal,2026-05-18
I18JE068310,20,0.0,normal,2026-05-18
I18JE068310,21,0.0,normal,2026-05-18
I18JE068310,22,0.0,normal,2026-05-18
I18JE068310,23,0.0,normal,2026-05-18
I18MF912111K,0,0.79,desvio,2026-05-18
I18MF912111K,1,0.78,desvio,2026-05-18
I18MF912111K,2,0.76,desvio,2026-05-18
I18MF912111K,3,0.76,desvio,2026-05-18
I18MF912111K,4,0.75,desvio,2026-05-18
I18MF912111K,5,0.75,desvio,2026-05-18
I18MF912111K,6,0.74,normal,2026-05-18
I18MF912111K,7,0.69,desvio,2026-05-18
I18MF912111K,8,0.66,desvio,2026-05-18
I18MF912111K,9,0.99,desvio,2026-05-18
I18MF912111K,10,1.27,normal,2026-05-18
I18MF912111K,11,1.05,normal,2026-05-18
I18MF912111K,12,0.97,normal,2026-05-18
I18MF912111K,13,1.01,normal,2026-05-18
I18MF912111K,14,1.11,normal,2026-05-18
I18MF912111K,15,1.19,normal,2026-05-18
I18MF912111K,16,0.85,normal,2026-05-18
I18MF912111K,17,0.92,normal,2026-05-18
I18MF912111K,18,0.82,normal,2026-05-18
I18MF912111K,19,0.57,normal,2026-05-18
I18MF912111K,20,0.43,normal,2026-05-18
I18MF912111K,21,0.4,normal,2026-05-18
I18MF912111K,22,0.36,normal,2026-05-18
I18MF912111K,23,0.32,normal,2026-05-18
I18MF914138D,0,0.0,normal,2026-05-18
I18MF914138D,1,0.0,normal,2026-05-18
I18MF914138D,2,0.0,normal,2026-05-18
I18MF914138D,3,0.0,normal,2026-05-18
I18MF914138D,4,0.0,normal,2026-05-18
I18MF914138D,5,0.0,normal,2026-05-18
I18MF914138D,6,0.0,normal,2026-05-18
I18MF914138D,7,0.0,normal,2026-05-18
I18MF914138D,8,0.0,normal,2026-05-18
I18MF914138D,13,0.0,normal,2026-05-18
I18MF914138D,14,0.0,normal,2026-05-18
I18MF914138D,15,0.0,normal,2026-05-18
I18MF914138D,16,0.0,normal,2026-05-18
I18MF914138D,17,0.0,normal,2026-05-18
I18MF914138D,18,0.0,normal,2026-05-18
I18MF914138D,19,0.0,normal,2026-05-18
I18MF914138D,20,0.0,normal,2026-05-18
I18MF914138D,21,0.0,normal,2026-05-18
I18MF914138D,22,0.0,normal,2026-05-18
I18MF914138D,23,0.0,normal,2026-05-18
I18MF914139E,0,0.0,normal,2026-05-18
I18MF914139E,1,0.0,normal,2026-05-18
I18MF914139E,2,0.0,normal,2026-05-18
I18MF914139E,3,0.0,normal,2026-05-18
I18MF914139E,4,0.0,normal,2026-05-18
I18MF914139E,5,0.0,normal,2026-05-18
I18MF914139E,6,0.0,normal,2026-05-18
I18MF914139E,7,0.0,normal,2026-05-18
I18MF914139E,8,0.0,normal,2026-05-18
I18MF914139E,9,0.0,normal,2026-05-18
I18MF914139E,10,0.0,normal,2026-05-18
I18MF914139E,11,0.0,normal,2026-05-18
I18MF914139E,12,0.0,normal,2026-05-18
I18MF914139E,13,0.0,normal,2026-05-18
I18MF914139E,14,0.0,normal,2026-05-18
I18MF914139E,15,0.0,normal,2026-05-18
I18MF914139E,16,0.0,normal,2026-05-18
I18MF914139E,17,0.0,normal,2026-05-18
I18MF914139E,18,0.0,normal,2026-05-18
I18MF914139E,19,0.0,normal,2026-05-18
I18MF914139E,20,0.0,normal,2026-05-18
I18MF914139E,21,0.0,normal,2026-05-18
I18MF914139E,22,0.0,normal,2026-05-18
I18MF914139E,23,0.0,normal,2026-05-18
I19JC019975,2,0.0,normal,2026-05-18
I19JC019975,3,0.0,normal,2026-05-18
I19JC019975,4,0.0,normal,2026-05-18
I19JC019975,5,0.0,normal,2026-05-18
I19JC019975,6,0.0,normal,2026-05-18
I19JC019975,7,0.0,normal,2026-05-18
I19JC019975,8,0.0,normal,2026-05-18
I19JC019975,17,0.0,normal,2026-05-18
I19JC019975,18,0.0,normal,2026-05-18
I19JC019975,19,0.0,normal,2026-05-18
I19JC019975,20,0.0,normal,2026-05-18
I19JC019975,21,0.0,normal,2026-05-18
I19JC019975,22,0.0,normal,2026-05-18
I19JC019975,23,0.0,normal,2026-05-18
I19JC020003,0,0.095,normal,2026-05-18
I19JC020003,1,0.023,normal,2026-05-18
I19JC020003,2,0.028,normal,2026-05-18
I19JC020003,3,0.053,normal,2026-05-18
I19JC020003,4,0.013,normal,2026-05-18
I19JC020003,5,0.011,normal,2026-05-18
I19JC020003,6,0.033,normal,2026-05-18
I19JC020003,7,0.046,normal,2026-05-18
I19JC020003,8,0.02,normal,2026-05-18
I19JC020003,9,0.061,normal,2026-05-18
I19JC020003,10,0.093,normal,2026-05-18
I19JC020003,11,0.153,normal,2026-05-18
I19JC020003,12,0.378,desvio,2026-05-18
I19JC020003,13,0.389,desvio,2026-05-18
I19JC020003,14,0.285,normal,2026-05-18
I19JC020003,15,0.387,normal,2026-05-18
I19JC020003,16,0.066,normal,2026-05-18
I19JC020003,17,0.139,normal,2026-05-18
I19JC020003,18,0.191,normal,2026-05-18
I19JC020003,19,0.452,normal,2026-05-18
I19JC020003,20,0.28,normal,2026-05-18
I19JC020003,21,0.233,normal,2026-05-18
I19JC020003,22,0.091,normal,2026-05-18
I19JC020003,23,0.125,normal,2026-05-18
I19JC029813,0,0.0,normal,2026-05-18
I19JC029813,1,0.0,normal,2026-05-18
I19JC029813,2,0.0,normal,2026-05-18
I19JC029813,3,0.0,normal,2026-05-18
I19JC029813,8,0.0,normal,2026-05-18
I19JC029813,9,0.0,normal,2026-05-18
I19JC029813,10,0.0,normal,2026-05-18
I19JC029813,11,0.0,normal,2026-05-18
I19JC029813,12,0.0,normal,2026-05-18
I19JC029813,13,0.0,normal,2026-05-18
I19JC029813,14,0.0,normal,2026-05-18
I19JC029813,15,0.0,normal,2026-05-18
I19JC029813,16,0.0,normal,2026-05-18
I19JC029813,17,0.0,normal,2026-05-18
I19JC029813,18,0.0,normal,2026-05-18
I19JC029813,19,0.0,normal,2026-05-18
I19JC029813,20,0.0,normal,2026-05-18
I19JC029813,21,0.0,normal,2026-05-18
I19JC029813,22,0.0,normal,2026-05-18
I19JC029813,23,0.0,normal,2026-05-18
I19JC029815,0,0.0,normal,2026-05-18
I19JC029815,1,0.0,normal,2026-05-18
I19JC029815,2,0.0,normal,2026-05-18
I19JC029815,3,0.0,normal,2026-05-18
I19JC029815,4,0.0,normal,2026-05-18
I19JC029815,5,0.0,normal,2026-05-18
I19JC029815,6,0.0,normal,2026-05-18
I19JC029815,7,0.0,normal,2026-05-18
I19JC029815,8,0.0,normal,2026-05-18
I19JC029815,9,0.0,normal,2026-05-18
I19JC029815,10,0.0,normal,2026-05-18
I19JC029815,11,0.0,normal,2026-05-18
I19JC029815,12,0.0,normal,2026-05-18
I19JC029815,13,0.0,normal,2026-05-18
I19JC029815,14,0.0,normal,2026-05-18
I19JC029815,15,0.0,normal,2026-05-18
I19JC029815,16,0.0,normal,2026-05-18
I19JC029815,17,0.0,normal,2026-05-18
I19JC029815,18,0.0,normal,2026-05-18
I19JC029815,19,0.0,normal,2026-05-18
I19JC029815,20,0.0,normal,2026-05-18
I19JC029815,21,0.0,normal,2026-05-18
I19JC029815,23,0.0,normal,2026-05-18
I19JC029846L,1,2.186,normal,2026-05-18
I19JC029846L,2,0.475,normal,2026-05-18
I19JC029846L,3,0.478,normal,2026-05-18
I19JC029846L,4,0.479,normal,2026-05-18
I19JC029846L,17,17.82,normal,2026-05-18
I19JC029846L,18,0.995,normal,2026-05-18
I19JC029846L,19,0.982,normal,2026-05-18
I19JC029846L,20,0.572,normal,2026-05-18
I19JC029855,0,0.023,normal,2026-05-18
I19JC029855,1,0.022,normal,2026-05-18
I19JC029855,2,0.022,normal,2026-05-18
I19JC029855,3,0.021,normal,2026-05-18
I19JC029855,4,0.022,normal,2026-05-18
I19JC029855,5,0.021,normal,2026-05-18
I19JC029855,6,0.021,normal,2026-05-18
I19JC029855,7,0.042,normal,2026-05-18
I19JC029855,8,0.329,normal,2026-05-18
I19JC029855,9,0.206,normal,2026-05-18
I19JC029855,10,0.519,normal,2026-05-18
I19JC029855,11,0.357,normal,2026-05-18
I19JC029855,12,0.196,normal,2026-05-18
I19JC029855,13,0.315,normal,2026-05-18
I19JC029855,14,0.395,normal,2026-05-18
I19JC029855,15,0.355,normal,2026-05-18
I19JC029855,16,0.71,normal,2026-05-18
I19JC029855,17,0.488,normal,2026-05-18
I19JC029855,18,0.69,normal,2026-05-18
I19JC029855,19,1.146,normal,2026-05-18
I19JC029855,20,1.344,desvio,2026-05-18
I19JC029855,21,0.383,normal,2026-05-18
I19JC029855,22,0.042,normal,2026-05-18
I19JC029855,23,0.016,normal,2026-05-18
I19JC029856,0,1.983,normal,2026-05-18
I19JC029856,1,2.005,normal,2026-05-18
I19JC029856,2,2.012,normal,2026-05-18
I19JC029856,3,2.016,normal,2026-05-18
I19JC029856,4,2.016,normal,2026-05-18
I19JC029856,5,2.007,normal,2026-05-18
I19JC029856,6,1.939,normal,2026-05-18
I19JC029856,7,1.772,normal,2026-05-18
I19JC029856,8,1.764,normal,2026-05-18
I19JC029856,9,1.8,normal,2026-05-18
I19JC029856,10,1.795,normal,2026-05-18
I19JC029856,11,1.775,normal,2026-05-18
I19JC029856,12,1.797,normal,2026-05-18
I19JC029856,13,1.798,normal,2026-05-18
I19JC029856,14,1.826,normal,2026-05-18
I19JC029856,19,9.236,normal,2026-05-18
I19JC029856,20,1.742,normal,2026-05-18
I19JC029856,21,1.78,normal,2026-05-18
I19JC029856,22,1.861,normal,2026-05-18
I19JC029856,23,1.932,normal,2026-05-18
I19JC029867,0,0.0,normal,2026-05-18
I19JC029867,1,0.0,normal,2026-05-18
I19JC029867,2,0.0,normal,2026-05-18
I19JC029867,3,0.0,normal,2026-05-18
I19JC029867,4,0.0,normal,2026-05-18
I19JC029867,5,0.0,normal,2026-05-18
I19JC029867,6,0.0,normal,2026-05-18
I19JC029867,7,0.0,normal,2026-05-18
I19JC029867,8,0.0,normal,2026-05-18
I19JC029867,9,0.0,normal,2026-05-18
I19JC029867,10,0.0,normal,2026-05-18
I19JC029867,11,0.0,normal,2026-05-18
I19JC029867,12,0.0,normal,2026-05-18
I19JC029867,13,0.0,normal,2026-05-18
I19JC029867,14,0.0,normal,2026-05-18
I19JC029867,15,0.0,normal,2026-05-18
I19JC029867,16,0.0,normal,2026-05-18
I19JC029867,17,0.0,normal,2026-05-18
I19JC029867,18,0.0,normal,2026-05-18
I19JC029867,19,0.0,normal,2026-05-18
I19JC029867,20,0.0,normal,2026-05-18
I19JC029867,21,0.0,normal,2026-05-18
I19JC029867,22,0.0,normal,2026-05-18
I19JC029867,23,0.0,normal,2026-05-18
I19JC029868,0,0.0,normal,2026-05-18
I19JC029868,1,0.0,normal,2026-05-18
I19JC029868,2,0.0,normal,2026-05-18
I19JC029868,3,0.0,normal,2026-05-18
I19JC029868,4,0.0,normal,2026-05-18
I19JC029868,5,0.0,normal,2026-05-18
I19JC029868,6,0.0,normal,2026-05-18
I19JC029868,7,0.0,normal,2026-05-18
I19JC029868,8,0.0,normal,2026-05-18
I19JC029868,9,0.0,normal,2026-05-18
I19JC029868,10,0.0,normal,2026-05-18
I19JC029868,11,0.0,normal,2026-05-18
I19JC029868,12,0.0,normal,2026-05-18
I19JC029868,13,0.0,normal,2026-05-18
I19JC029868,14,0.0,normal,2026-05-18
I19JC029868,15,0.0,normal,2026-05-18
I19JC029868,16,0.0,normal,2026-05-18
I19JC029868,17,0.0,normal,2026-05-18
I19JC029868,18,0.0,normal,2026-05-18
I19JC029868,19,0.0,normal,2026-05-18
I19JC029868,20,0.0,normal,2026-05-18
I19JC029868,21,0.0,normal,2026-05-18
I19JC029868,22,0.0,normal,2026-05-18
I19JC029868,23,0.0,normal,2026-05-18
I19JC029874,0,0.0,normal,2026-05-18
I19JC029874,1,0.0,normal,2026-05-18
I19JC029874,2,0.0,normal,2026-05-18
I19JC029874,3,0.0,normal,2026-05-18
I19JC029874,4,0.0,normal,2026-05-18
I19JC029874,5,0.0,normal,2026-05-18
I19JC029874,6,0.0,normal,2026-05-18
I19JC029874,7,0.0,normal,2026-05-18
I19JC029874,8,0.027,normal,2026-05-18
I19JC029874,9,0.143,normal,2026-05-18
I19JC029874,10,0.131,normal,2026-05-18
I19JC029874,11,0.098,normal,2026-05-18
I19JC029874,12,0.17,normal,2026-05-18
I19JC029874,13,0.168,normal,2026-05-18
I19JC029874,14,0.104,normal,2026-05-18
I19JC029874,15,0.123,normal,2026-05-18
I19JC029874,16,0.171,normal,2026-05-18
I19JC029874,17,0.091,normal,2026-05-18
I19JC029874,18,0.019,normal,2026-05-18
I19JC029874,19,0.0,normal,2026-05-18
I19JC029874,20,0.0,normal,2026-05-18
I19JC029874,21,0.0,normal,2026-05-18
I19JC029874,22,0.0,normal,2026-05-18
I19JC029874,23,0.0,normal,2026-05-18
I19JC029877,0,0.005,normal,2026-05-18
I19JC029877,1,0.006,normal,2026-05-18
I19JC029877,2,0.005,normal,2026-05-18
I19JC029877,3,0.005,normal,2026-05-18
I19JC029877,4,0.006,normal,2026-05-18
I19JC029877,5,0.004,normal,2026-05-18
I19JC029877,6,0.006,normal,2026-05-18
I19JC029877,7,0.006,normal,2026-05-18
I19JC029877,8,0.022,normal,2026-05-18
I19JC029877,9,0.234,normal,2026-05-18
I19JC029877,10,0.32,normal,2026-05-18
I19JC029877,11,0.366,normal,2026-05-18
I19JC029877,12,0.209,normal,2026-05-18
I19JC029877,13,0.368,normal,2026-05-18
I19JC029877,14,0.104,normal,2026-05-18
I19JC029877,15,0.289,normal,2026-05-18
I19JC029877,16,0.265,normal,2026-05-18
